user_id,Length,Recency,Frequency,Monetary,cluster,nov_frequency,churn_label,activity_drop_ratio,freq_norm,mon_norm,purchase_session_ratio,recency_weight,monetary_trend
551140663,0,18,1,268.93,1,0.0,Total Churn,0.5,0.14285714285714285,0.052280631496684465,1.0,0.5488116360940265,-1.0
551141763,0,15,1,128.45,1,0.0,Total Churn,0.5,0.14285714285714285,0.02497098544509396,1.0,0.6065306597126334,-1.0
551145702,0,2,1,432.17,0,0.0,Total Churn,0.5,0.14285714285714285,0.08401487566995919,1.0,0.9355069850316178,-1.0
551146616,0,19,1,341.74,1,0.0,Total Churn,0.5,0.14285714285714285,0.06643506863375953,1.0,0.530819450562014,-1.0
551148477,0,1,1,154.19,0,0.0,Total Churn,0.5,0.14285714285714285,0.02997490265300925,1.0,0.9672161004820059,-1.0
551149294,0,0,1,149.04,0,0.0,Total Churn,0.5,0.14285714285714285,0.028973730406670332,1.0,1.0,-1.0
551150308,0,15,1,48.14,1,0.0,Total Churn,0.5,0.14285714285714285,0.009358530473544752,1.0,0.6065306597126334,-1.0
551151936,0,25,1,86.21,1,1.0,Non-Churn,0.0,0.14285714285714285,0.016759429001335542,1.0,0.4345982085070782,0.0
551152211,0,15,1,31.92,1,0.0,Total Churn,0.5,0.14285714285714285,0.006205323903521988,1.0,0.6065306597126334,-1.0
551154568,0,16,1,141.32,1,0.0,Total Churn,0.5,0.14285714285714285,0.027472944049051606,1.0,0.5866462195100318,-1.0
551154910,0,28,1,799.87,1,0.0,Total Churn,0.5,0.14285714285714285,0.15549663003477857,1.0,0.39324072086859824,-1.0
551156745,0,30,1,282.89,1,0.0,Total Churn,0.5,0.14285714285714285,0.054994488692585684,1.0,0.36787944117144233,-1.0
551159083,0,15,1,274.91,1,0.0,Total Churn,0.5,0.14285714285714285,0.05344315771670519,1.0,0.6065306597126334,-1.0
551163451,0,18,1,146.46,1,0.0,Total Churn,0.5,0.14285714285714285,0.028472172271611227,1.0,0.5488116360940265,-1.0
551163999,0,3,1,190.46,0,0.0,Total Churn,0.5,0.14285714285714285,0.03702587690052625,1.0,0.9048374180359595,-1.0
551164577,0,28,1,731.42,1,0.0,Total Churn,0.5,0.14285714285714285,0.14218978726547782,1.0,0.39324072086859824,-1.0
551164985,0,22,1,305.1,1,0.0,Total Churn,0.5,0.14285714285714285,0.05931216550640848,1.0,0.4803053010897994,-1.0
551166376,0,27,1,231.64,1,0.0,Total Churn,0.5,0.14285714285714285,0.04503136682367898,1.0,0.4065696597405991,-1.0
551168855,0,2,1,130.99,0,0.0,Total Churn,0.5,0.14285714285714285,0.02546476748503588,1.0,0.9355069850316178,-1.0
551173482,0,9,1,31.92,0,0.0,Total Churn,0.5,0.14285714285714285,0.006205323903521988,1.0,0.7408182206817179,-1.0
551178313,0,17,1,24.32,1,0.0,Total Churn,0.5,0.14285714285714285,0.0047278658312548474,1.0,0.5674136687970038,-1.0
551180945,0,24,1,167.29,1,0.0,Total Churn,0.5,0.14285714285714285,0.032521573803890765,1.0,0.44932896411722156,-1.0
551181280,0,11,1,434.73,0,0.0,Total Churn,0.5,0.14285714285714285,0.0845125457574597,1.0,0.6930406200864415,-1.0
551183181,0,1,1,406.7,0,0.0,Total Churn,0.5,0.14285714285714285,0.07906344710408497,1.0,0.9672161004820059,-1.0
551187607,2,12,4,1981.46,2,0.0,Total Churn,0.8,0.5714285714285714,0.38520053577295355,1.3333333333333333,0.6703200460356393,-4.0
551193641,0,29,1,1541.87,3,0.0,Total Churn,0.5,0.14285714285714285,0.2997431944587546,1.0,0.38034875658925854,-1.0
551194806,0,22,1,581.22,1,0.0,Total Churn,0.5,0.14285714285714285,0.11299055010040883,1.0,0.4803053010897994,-1.0
551201732,0,15,1,244.54,1,0.0,Total Churn,0.5,0.14285714285714285,0.04753915749897453,1.0,0.6065306597126334,-1.0
551205529,0,14,1,40.22,0,0.0,Total Churn,0.5,0.14285714285714285,0.007818863640340049,1.0,0.6270890852730561,-1.0
551205866,0,27,1,350.65,1,0.0,Total Churn,0.5,0.14285714285714285,0.06816719382111482,1.0,0.4065696597405991,-1.0
551209773,0,4,1,195.37,0,0.0,Total Churn,0.5,0.14285714285714285,0.03798039257616199,1.0,0.8751733190429475,-1.0
551211666,0,11,1,136.17,0,0.0,Total Churn,0.5,0.14285714285714285,0.026471771802712686,1.0,0.6930406200864415,-1.0
551211823,0,0,1,34.75,0,0.0,Total Churn,0.5,0.14285714285714285,0.006755482633063567,1.0,1.0,-1.0
551218639,0,30,1,931.79,3,0.0,Total Churn,0.5,0.14285714285714285,0.18114219173128923,1.0,0.36787944117144233,-1.0
551221364,0,22,1,538.84,1,0.0,Total Churn,0.5,0.14285714285714285,0.10475177732374022,1.0,0.4803053010897994,-1.0
551228682,0,8,1,1439.71,3,0.0,Total Churn,0.5,0.14285714285714285,0.2798830475294374,1.0,0.7659283383646487,-1.0
551229194,0,15,1,76.94,1,0.0,Total Churn,0.5,0.14285714285714285,0.014957318957925491,1.0,0.6065306597126334,-1.0
551236420,0,24,1,230.59,1,0.0,Total Churn,0.5,0.14285714285714285,0.0448272443268526,1.0,0.44932896411722156,-1.0
551239444,0,17,1,477.72,1,0.0,Total Churn,0.5,0.14285714285714285,0.09286990398466555,1.0,0.5674136687970038,-1.0
551243876,0,9,1,190.46,0,0.0,Total Churn,0.5,0.14285714285714285,0.03702587690052625,1.0,0.7408182206817179,-1.0
551262376,0,4,1,45.84,0,0.0,Total Churn,0.5,0.14285714285714285,0.008911405004306013,1.0,0.8751733190429475,-1.0
551273177,0,20,1,1003.85,3,0.0,Total Churn,0.5,0.14285714285714285,0.1951508270849169,1.0,0.513417119032592,-1.0
551277963,0,10,1,627.79,0,0.0,Total Churn,0.5,0.14285714285714285,0.12204386884060364,1.0,0.7165313105737893,-1.0
551284986,0,29,1,364.46,1,0.0,Total Churn,0.5,0.14285714285714285,0.07085189066032654,1.0,0.38034875658925854,-1.0
551287486,0,10,1,514.11,0,0.0,Total Churn,0.5,0.14285714285714285,0.09994420651753412,1.0,0.7165313105737893,-1.0
551289346,0,27,1,87.49,1,0.0,Total Churn,0.5,0.14285714285714285,0.0170082640450858,1.0,0.4065696597405991,-1.0
551293041,0,16,1,145.12,1,0.0,Total Churn,0.5,0.14285714285714285,0.028211673085185178,1.0,0.5866462195100318,-1.0
551293379,0,20,1,308.86,1,0.0,Total Churn,0.5,0.14285714285714285,0.06004311844742485,1.0,0.513417119032592,-1.0
551293583,0,16,1,51.45,1,0.0,Total Churn,0.5,0.14285714285714285,0.010002002344492679,1.0,0.5866462195100318,-1.0
551294125,0,1,1,102.94,0,0.0,Total Churn,0.5,0.14285714285714285,0.02001178078410255,1.0,0.9672161004820059,-1.0
551294412,0,17,1,231.64,1,0.0,Total Churn,0.5,0.14285714285714285,0.04503136682367898,1.0,0.5674136687970038,-1.0
551297482,0,5,1,31.92,0,0.0,Total Churn,0.5,0.14285714285714285,0.006205323903521988,1.0,0.8464817248906141,-1.0
551299769,0,30,1,237.25,1,0.0,Total Churn,0.5,0.14285714285714285,0.04612196416386565,1.0,0.36787944117144233,-1.0
551301029,0,28,1,66.9,1,0.0,Total Churn,0.5,0.14285714285714285,0.01300551908350943,1.0,0.39324072086859824,-1.0
551305452,0,23,1,20.75,1,0.0,Total Churn,0.5,0.14285714285714285,0.004033849342045152,1.0,0.46455902036091146,-1.0
551306166,0,5,1,370.65,0,0.0,Total Churn,0.5,0.14285714285714285,0.07205524137971255,1.0,0.8464817248906141,-1.0
